event_date,event_name,,,,,,,,,,,,,
10/23/2017, Daikaiju / TripLip / Today’s Paramount / Facial ,,,,,,,,,,,,,
10/25/2017, Ka$h & Yuhn TJ / Lovely Gang / Neptune and Big D / French InHaLe and Hollywood Gheezy / TB and C,,,,,,,,,,,,,
10/26/2017, Victim Culture  / Enemy  / Self Proclaimed Narcissist  / Bitter Suns  / The Cux  ,,,,,,,,,,,,,
10/27/2017, Today’s Paramount / Giardia / Never Kenezzard / Ora / Chaff / Enji ,,,,,,,,,,,,,
10/28/2017, Travis’ new band / The Velveteers / King Eddie / Chaff / Grammar School / Unit,,,,,,,,,,,,,
10/29/2017,Cover show - The Dead Milkmen  / Suspicious Activity as Violent Femmes  / The Unfriended/ Ethan Cowell + Will and Ian Ehrhart as Kings of Leon  / Zack Michael and the Classics,,,,,,,,,,,,,
10/30/2017," Andrés  / Demon In Me  / Digisaurus  / Yes Ma’am  / Endless, Nameless  ",,,,,,,,,,,,,
11/1/2017, Spit Black tour kickoff / Cyclonus / Dreamcast / Sulphurensis / Berated ,,,,,,,,,,,,,
11/2/2017, Shwarma /  / Insomniac Folklore  / Wild Faith  / Kicking Sprinklers ,,,,,,,,,,,,,
11/3/2017, Joystick / Sorry Sweetheart / Younger Than Neil / All Waffle Trick  / more TBA ,,,,,,,,,,,,,
11/5/2017, OC45  / Over Time  / Skemata/Drugcharge  / Almataha  / Literally The Worst  ,,,,,,,,,,,,,
11/7/2017, Sutherlin  / Stubborn Son  / Bears With Eagle Arms ,,,,,,,,,,,,,
11/8/2017, Robber’s Roost / Ludlow / Crow Cavalier / Fire Ant Season / Pickles ,,,,,,,,,,,,,
11/10/2017, Gone Full Heathen album release show / Married A Dead Man / Teacup Gorilla / Vexing  / more TBA ,,,,,,,,,,,,,
11/11/2017, Screwtape tour kickoff / Remain and Sustain / King Kaleb / Victim Culture / Discount Price / VC Hearts ,,,,,,,,,,,,,
11/12/2017," Jordan Shafer  / Rachel & the Call Girls  / Brooke and Dawn  / The Body of Ray Brower , Sean Hennigan  ",,,,,,,,,,,,,
11/15/2017, Kiana / Yung $addy / Staple Milk / CFX Project / Suspicious Activity ,,,,,,,,,,,,,
11/16/2017, Today’s Paramount / Samvega  / Alex Culbreth  / Buffalo Party  / Mynewt  ,,,,,,,,,,,,,
11/17/2017, Wølfblitzer  / Deathbreaker  / Earthling  / Assistant To The Regional Manager  / more TBA ,,,,,,,,,,,,,
11/18/2017, Hybred Collective  / Meet The Giant  / MiisFit / The Proto Whats?  / TMC ,,,,,,,,,,,,,
11/19/2017, Sleep On It  / Tonight We Rise  / Contender  / Andrew Elofson  ,,,,,,,,,,,,,
11/21/2017, Mom Jeans.  / Prince Daddy & the Hyena  / Kississippi  / Old Sport / Blue Lane Frontier ,,,,,,,,,,,,,
11/22/2017, Defsense / Juslucid / Kru.zei / MC Sler / Ayedee / Til Tha Shepherd / CFX Project ,,,,,,,,,,,,,
11/24/2017, GRINDCORE vs BLACK METAL: Vulgarian / Ekelhaft  / Piojos / Poolside at the Flamingo ,,,,,,,,,,,,,
11/25/2017, Of Man and Machine / Kenaima / We Are William / Sonic Vomit / Giardia ,,,,,,,,,,,,,
11/27/2017, Moth Wings / Meeting House / Pelvis Presley ,,,,,,,,,,,,,
11/28/2017, bands TBA ,,,,,,,,,,,,,
11/29/2017, bands TBA ,,,,,,,,,,,,,
12/2/2017, Film shoot show ,,,,,,,,,,,,,
12/3/2017, Victim Culture tour kickoff  / Screwtape / Wake The Bat / Attack on Venus / Almataha  / more TBA ,,,,,,,,,,,,,
12/4/2017," Regulus / Blanket Empire / Endless, Nameless / Picture The Waves  ",,,,,,,,,,,,,
12/5/2017, Shine Bright / Set Your Anchor / Misery Noise ,,,,,,,,,,,,,
12/7/2017, Salt Creek / Formerly Bodies / All Systems Know  / Little Car ,,,,,,,,,,,,,
12/8/2017, Nighttimeschoolbus / R.Ariel / Schapero / Pearls & Perils ,,,,,,,,,,,,,
12/9/2017, 56 Xans / Khaki / Big Güp / Doles/Jimmy Boneyard / Giver Of Groove ,,,,,,,,,,,,,
12/10/2017, Shahiye of Ra  / It’s Always Sunny In Tijuana / Under Auburn Skies / Venon & Valor / Sulphurensis / Fixing God  ,,,,,,,,,,,,,
12/11/2017, Younger Than Neil  / The Atom Age  / The Ghoulies  / Plasma Canvas  ,,,,,,,,,,,,,
12/15/2017, MØB / Screwtape / Noogy  / Came and Took It  / Bad Decisions  ,,,,,,,,,,,,,
12/16/2017, The Wheelz / Assault & Battery / The Stickups  / Almataha  ,,,,,,,,,,,,,
12/17/2017, Spit Black / Faim / MØB / Full Bore / Rite ,,,,,,,,,,,,,
12/20/2017, Bloomers / Videotape / Anxious Arms  / Creek / Leaving Concord ,,,,,,,,,,,,,
12/21/2017," iluminado / Pigeon Port / Sea of Teeth / Easy Way Out / Megalodon / Jet Pants / So Yeah, We’re Werewolves / Charlie Pray / Most Onorable Greatness & Near Light Princess ",,,,,,,,,,,,,
12/22/2017, Falli / Riaga / Benji / True / Talksiq TNT ,,,,,,,,,,,,,
12/23/2017, Activate Boner / V C Hearts / Hellspoon / Waifu / Techno Allah ,,,,,,,,,,,,,
12/27/2017, World Movement / Berry Faded / Trila ‘97 / Jay Ohh ,,,,,,,,,,,,,
12/29/2017, Meet The Giant  / Kill Vargas  / Maddie’s Changed  / Weinercat  ,,,,,,,,,,,,,
12/30/2017,Erupt / United Races / Permanent Control  / Combat Force / Raw Breed ,,,,,,,,,,,,,
1/1/2018, Crow Cavalier / Ludlow  / Odd Folks  / Sliver / Chatterbox ,,,,,,,,,,,,,
1/4/2018, Bret Sexton Quartet / Giardia / Almira Gulch / more TBA ,,,,,,,,,,,,,
1/5/2018, When Darkness Falls / Mutator / Burdens of Truth / Six Feet of Anger ,,,,,,,,,,,,,
1/6/2018, Black Angu$ / 5ve / Rico J Vino / Buddhakai ,,,,,,,,,,,,,
1/7/2018, Hello Darkness  / The Hills and the Rivers / The Jack of Spades / Colin and the Crows  / Bears With Eagle Arms  ,,,,,,,,,,,,,
1/8/2018, Echo Beds / Euth tour kickoff / Stoic. / Old Sport / Faim  ,,,,,,,,,,,,,
1/11/2018, Din Virulent / MOGNLP / Venereal Crush  / Brother Saturn ,,,,,,,,,,,,,
1/12/2018, Sixtwosix w/ Sari / Landon Wordswell / Qwel & DJ Ellis / Axiom w/ DJ Auzomatik ,,,,,,,,,,,,,
1/14/2018, Ludlow tour homecoming show / Mr. Atomic / Princess Dewclaw  / Hello Darkness / Suspicious Activity ,,,,,,,,,,,,,
1/16/2018, Man of Words  / Black Marlin  / These Fading Visions  / Madmartigan  / Samsara  ,,,,,,,,,,,,,
1/18/2018, Justin Davis / Maya Bennett  / John Lensing / Copper Leaf / Training Fangs  ,,,,,,,,,,,,,
1/19/2018, Red Stinger  / Sketchy Trench / Sonic Ammunition  / Came and Took It  / Bad Decisions  ,,,,,,,,,,,,,
1/20/2018, August Bleu  / BROTH3R / Little Jayar / KIRA TKO / DJ Jus Chill  / more TBA ,,,,,,,,,,,,,
1/21/2018, DIME Denver student showcase ,,,,,,,,,,,,,
1/23/2018, Jack Smirking Revenge  / Kali Masi  / Narrow Head  / Triangle Introverts  / The Body of Ray Brower  ,,,,,,,,,,,,,
1/23/2018, Jack Smirking Revenge  / Kali Masi  / Narrow Head  / Triangle Introverts  / The Body of Ray Brower  ,,,,,,,,,,,,,
1/25/2018, The Patient Zeros / Cody Statz / Waiting Til Three  ,,,,,,,,,,,,,
1/26/2018, Red Cloud Variety Night ,,,,,,,,,,,,,
1/27/2018, DNR show ,,,,,,,,,,,,,
1/28/2018, Kitty / Sam Ray of Teen Suicide / Dammit Karen / Hazeymurderz ,,,,,,,,,,,,,
1/30/2018, Triangle Introverts  / Upstanding Citizen / SuperGruper / Shaky Experience ,,,,,,,,,,,,,
1/31/2018, Sliver  / Fox Moses  / Pandemonium  / The Irrelevance  / more TBA ,,,,,,,,,,,,,
2/2/2018, Psyllable Sybil / MardiGras  / Manic Madeline  / What Lies Below  ,,,,,,,,,,,,,
2/3/2018, Mission Accomplished / Use The Sun / Contender / Nunferal ,,,,,,,,,,,,,
2/4/2018, CFX Project / World Movement / River Ren Jenkins ,,,,,,,,,,,,,
2/6/2018, Comrades (FB Joe ,,,,,,,,,,,,,
2/7/2018, Fathers  / Gaffer Project  / Giardia  / Bloomers  ,,,,,,,,,,,,,
2/9/2018, Wrinkle / American Grandma / Club Soda / Terremoto / Side Effects  ,,,,,,,,,,,,,
2/10/2018, Two Cloths and a Barrel  / Big O / Captain Nerk  / Bulldozer Boy  / Smile Victoria  ,,,,,,,,,,,,,
2/11/2018, Fortune in Fallacy / Fighting The Phoenix / Hellgrammites / Chess at Breakfast ,,,,,,,,,,,,,
2/12/2018, Blue Lane Frontier  / Free Kittens & Bread  / Ragland! (FB Sam Cox ,,,,,,,,,,,,,
2/14/2018, Juice Up / ShamWow / Eraserhead Fuckers  / River Ren Jenkins  / more TBA ,,,,,,,,,,,,,
2/16/2018, Colfax Speed Queen / Los Shadow / Former / Vic N The Narwhals / Hair Club / Bert Olsen ,,,,,,,,,,,,,
2/17/2018, Triple T Skates / DJ Kaja / McC / River Ren Jenkins  / more TBA ,,,,,,,,,,,,,
2/18/2018, Arctobog  / Alterity  / EMILY  / Old School Hype  / Wet Brain Hooligans  ,,,,,,,,,,,,,
2/21/2018, Din Virulent / MOGNLP / Lunetta / Floating Caves / Adorable Baby Elephant ,,,,,,,,,,,,,
2/22/2018, Paul Twaroski variety show ,,,,,,,,,,,,,
2/23/2018, Dead Palms  / Train Conductor  / Henry and the Kissengers  / Mean Hand  ,,,,,,,,,,,,,
2/24/2018, Stereoshifter / Lo Cash Ninjas / Sliver / Funeral Skull / Flower Crown Me A Queen / KRBS ,,,,,,,,,,,,,
2/25/2018, Alisha B / Mux Mool / Erin Stereo / Scotty McD / The Groove Thief ,,,,,,,,,,,,,
2/28/2018, Almataha / Crushed?! / Old Sport / Astral Planes  ,,,,,,,,,,,,,
3/1/2018, Supay  / Mad Dog and the 20/20s  / The New Narrative  / The Ephinjis  / No Chance  ,,,,,,,,,,,,,
3/2/2018," Eidola / Capstan / Andres  / Endless, Nameless  / Ghostpulse  ",,,,,,,,,,,,,
3/3/2018, No Takers / Allout Helter / Over Time  / Suspicious Activity  ,,,,,,,,,,,,,
3/4/2018, Domestic Blend  / Manta Rays  / Triangle Introverts  / Tounguebite  / more TBA ,,,,,,,,,,,,,
3/5/2018, Mom Jeans / Old Sport / Seedbomb ,,,,,,,,,,,,,
3/6/2018, The Oi! Scouts / Corrupted Youth  / Potato Pirates  / Bad Engrish  / Sentry Dogs  ,,,,,,,,,,,,,
3/9/2018, Birdhouse View  / Waterbird  / Skylines  / Admiral  / Cure For Pain  ,,,,,,,,,,,,,
3/10/2018, Daikaiju / TripLip / Dr. Zilong / Smelliphant ,,,,,,,,,,,,,
3/11/2018, Flower Crown Me A Queen  / Some Kind of Nightmare  / WolvesX4 / Bad Idols  / Sinister Pig  ,,,,,,,,,,,,,
3/14/2018, Curta / Cars & Trains  / more TBA ,,,,,,,,,,,,,
3/15/2018, Signs and Signals  / Down They Fall  / Lawn Chairs  / I See Land  / Paul Ski  ,,,,,,,,,,,,,
3/16/2018, The Burial Plot / Deter / Faim / Miniluv / Dead Characters ,,,,,,,,,,,,,
3/17/2018, Hairclub / Motherhood  / BabyBaby / Amazing Adventures ,,,,,,,,,,,,,
3/18/2018, Endorphins Lost / Laughing Dog  / 908 / Chemically Crippled ,,,,,,,,,,,,,
3/19/2018, Screwtape  / Wander / Young Lovers  / Ridgeway  / Yardsss ∅∀‡  / Brother Saturn  ,,,,,,,,,,,,,
3/20/2018, Old Sport / Granddad / Obtuse / Runaway Brother / Alien Boy / Blue Lane Frontier ,,,,,,,,,,,,,
3/22/2018, Allout Helter / Faim / Product Lust / Raw Breed / Rite ,,,,,,,,,,,,,
3/23/2018, Arkus / Intelligent Design / Unknown Remedies / Lyph Muzic / Don$boo / Deph Deville / Battle set / DJ JD Krystal / Lucid Vibrations / Improper Method / Spectre ,,,,,,,,,,,,,
3/24/2018, Rise as Legends / Instant Transmission / Black July / Sovereign Superior / Manxome Foe ,,,,,,,,,,,,,
3/25/2018, Rascal Martinez  / Jordan Kirk  / Maria Levitov  / Becky Hostetler  ,,,,,,,,,,,,,
3/26/2018, Stiff Love / Eternal / DRK TMB / Product Lust ,,,,,,,,,,,,,
3/27/2018, The Back Pages  / Ed Masuga  / Garner Sloan / Hank Erwin  ,,,,,,,,,,,,,
3/29/2018, Suspicious Activity / Simple Battery / Bad Desicions  / Wet Brain Hooligans ,,,,,,,,,,,,,
3/31/2018, Human Hearts / Andrew-Ross / Sunday Scaries  / Call Your Mom,,,,,,,,,,,,,
4/1/2018," Cover show! Austin, Bill, Emily and Marc as AFI / Loretta Kill as Marilyn Manson ",,,,,,,,,,,,,
4/2/2018, Dan Martin  / Sunday Scaries  / Flyin’ Hot Saucers  / more TBA ,,,,,,,,,,,,,
4/4/2018, Paul Twarowski variety show residency ,,,,,,,,,,,,,
4/6/2018,Kongtoss / Jane Doe  / Redivider,,,,,,,,,,,,,
4/7/2018, Erin Stereo / Skeena / Polyphoni / The Groove Thief ,,,,,,,,,,,,,
4/8/2018," Call Your Mom / CFX Project / Spoken Word sets: JJ, Dano, Saylor Venus  / Arctobog  / Heart Shy Can’t Hide  ",,,,,,,,,,,,,
4/9/2018," Outlier, Nihil, Words From Aztecs, Skyburial, Burial Plot ",,,,,,,,,,,,,
4/10/2018, Shadows Tranquil / The Victoriana / No Gossip in Braille / Sultan & Necromancer ,,,,,,,,,,,,,
4/12/2018, Lightstory  / Alterity  / Pleasures  / Axima  / White Dwarf  ,,,,,,,,,,,,,
4/13/2018, Staple Milk / Suspicious Activity / Dano Geller / Simple Battery ,,,,,,,,,,,,,
4/14/2018, Crafter  / The Beat Seekers  / Plasma Canvas  / Victim Culture / Wølfblitzer  ,,,,,,,,,,,,,
4/16/2018, Whole Milk / Ethan Eckert  / TGTG  / Brook Pridemore  / Kevin Zeb Jenikins ,,,,,,,,,,,,,
4/18/2018, Everythings Fine  / Kevin Schlereth  / Dead Birds  / On The Cinder  / Doc Rotten  ,,,,,,,,,,,,,
4/19/2018, Smile Victoria  / Psychotic Reaction  / Alyx  / Cursed Crowne  ,,,,,,,,,,,,,
4/20/2018, Fox Moses  / Rtist  / Satellite Pilot  / 2 1/2 Leagues  ,,,,,,,,,,,,,
4/21/2018, Twisted Escape / Cönaxx / Body Stacker / Velka Kurva ,,,,,,,,,,,,,
4/22/2018, Old Sport / Americas / Antiphony  / Post/War / Bloomers,,,,,,,,,,,,,
4/23/2018, Ashley Koett / Anna McClellan / Staffers / Broken Record ,,,,,,,,,,,,,
4/24/2018," Only Echoes / Lightstory / Endless, Nameless / Axima ",,,,,,,,,,,,,
4/25/2018, Blue Lane Frontier / Light // Sound  / The Body of Ray Brower / Kevin Zeb Jenkins ,,,,,,,,,,,,,
4/27/2018, Crow Cavalier  / Clyde of the Milltailers / Broken Lawn Chairs / Hello Darkness / The Real Lying Rohr ,,,,,,,,,,,,,
4/28/2018, PRETTYINPINK WITH ROADDAWG / KING KALEB LIL7 / LUVSICC / SLYVE$$T / VC HEARTS ,,,,,,,,,,,,,
4/29/2018, Lunetta / Miss Odd Genie & Norm L. Princess / Snuff American / Kid Mask / Conrad Kehn ,,,,,,,,,,,,,
5/2/2018, Boar Worship / Broken Dead  / Bone,,,,,,,,,,,,,
5/3/2018, Pretty. Loud.  / Carissa Johnson / Vanessa Silberman  / JAO  / The Body of Ray Brower  ,,,,,,,,,,,,,
5/4/2018, Bert Olsen / Jason Steady / Amazing Adventures / Sliver ,,,,,,,,,,,,,
5/5/2018, No Chance  / Abraskadabra / The Breachers / Noogy  / All Waffle Trick ,,,,,,,,,,,,,
5/6/2018, Ghost House / Yardsss ∅∀‡ / Mirror Fears / nIGHTtIMEsCHOOLbUS / Morlox / Sunk Cost / Sporehive / Flesh Buzzard / DJ sets by Jusjo / visuals by Clark Nova ,,,,,,,,,,,,,
5/7/2018, Cadaver Dog / Regional Justice Center / Combat Force / Product Lust / Raw Breed ,,,,,,,,,,,,,
5/9/2018," Comrades / Deathbreaker  / Quiet  / Screwtape  / Endless, Nameless ",,,,,,,,,,,,,
5/11/2018, Heathen Burial / Voideater / Skeid / IRONsun  / Giardia / Hellgramites ,,,,,,,,,,,,,
5/12/2018, Birdhouse View  / American Pinup / Freakabout  / And Many More  / The Larimers ,,,,,,,,,,,,,
5/13/2018, Old Sport / Wolf Poets / Creek  / Policy / Leaving Concord ,,,,,,,,,,,,,
5/14/2018, Farrell Lowe Group / Latex Cupcake / Seward/Sexton / Gil Selinger ,,,,,,,,,,,,,
5/17/2018, Signs and Signals  / The Breaking Pattern  / Triangle Introverts  / Satellite Pilot  / more TBA ,,,,,,,,,,,,,
5/18/2018, What Young Men Do / Soul Daddy + FelixFast4ward / Height Keech / Ialive / The Maybe So’s ,,,,,,,,,,,,,
5/19/2018, HIRS / Faim / Seedbomb / Full Bore ,,,,,,,,,,,,,
5/20/2018, DIME Denver Spring showcase show ,,,,,,,,,,,,,
5/23/2018, Lunetta / Starjammer / Atari / Sleepy Nemo / Human Hearts / MOG&NLP ,,,,,,,,,,,,,
5/25/2018, King Slug / Giardia / Today’s Paramount / The Patient Zeros ,,,,,,,,,,,,,
5/27/2018, Manifestiv  / eHpH / Keldari Station / Bloodied ,,,,,,,,,,,,,
5/29/2018, PEARS / High  / Black Dots  / Suspicious Activity  ,,,,,,,,,,,,,
6/1/2018, Line Brawl / Discourage / Faim / Lonely Bones  ,,,,,,,,,,,,,
6/2/2018, Sector 7G / Antivision / False Cause / Lambs To Lions / Wax Pig Melting / Hard Pipe Hitters  / Suspicious Activity  / Almataha  / Younger Than Neil  / Supay  ,,,,,,,,,,,,,
6/4/2018, Gen Pop / Goon / more TBA ,,,,,,,,,,,,,
6/6/2018, Muscle Brain / Life in Vacuum / Ultraviolet / Old Sport ,,,,,,,,,,,,,
6/7/2018, Leftmore / Kill Vargas / Tideway  / Old School Hype  / more TBA ,,,,,,,,,,,,,
6/8/2018, Triangle Introverts / Asian Meat Market / Axima / Birdhouse View ,,,,,,,,,,,,,
6/9/2018, Screwtape / The Uglys / Gutter Villain  / No Chance / more TBA ,,,,,,,,,,,,,
6/10/2018, Izzabella show - Desrude / King Kaleb / Dominus Keen / Alizay / ABHK / Aux Dior / Ave Grim / Lil Nightlight / A-Team,,,,,,,,,,,,,
6/11/2018, Allout Helter  / Demerit / Broken Dead  / Wet Brain Hooligans / Brayden Gibson ,,,,,,,,,,,,,
6/15/2018, Solarfall album release  / more TBA ,,,,,,,,,,,,,
6/16/2018," Endless, Nameless release show  / Screwtape / Catbamboo  / GhostPulse / Axima / Lightstory ",,,,,,,,,,,,,
6/17/2018, Old School Hype / SloFunkPump  / Noise Ordinance  / North By North  / The Trujillo Company ,,,,,,,,,,,,,
6/18/2018, Feigning / Vulgarian / Kwanstu Dudes ,,,,,,,,,,,,,
6/20/2018, Rotten Reputation / Mr. Atomic / Television Generation / Couch Bombs ,,,,,,,,,,,,,
6/22/2018, Sleepy Nemo  / Blake George / Sean Hennigan  ,,,,,,,,,,,,,
6/23/2018, Plasma Canvas tour kickoff / Cheap Perfume / Copper Teeth / Flower Crown Me A Queen / Bitter Suns / Sinister Pig ,,,,,,,,,,,,,
6/24/2018, Tonguebyte / Redivider / Noelle / Tristan Taylor / Henn House ,,,,,,,,,,,,,
6/27/2018, Techno Allah / Wet Brain Hooligans / Michael Bay Presents: Transformers 2 ,,,,,,,,,,,,,
6/28/2018, Bloomers tour kickoff / Use The Sun / Paul Mall / Tonguebyte ,,,,,,,,,,,,,
6/29/2018, Cadaver Dog / Life Support / Mangled State / Combat Force / Raw Breed ,,,,,,,,,,,,,
7/3/2018, Sinister Pig / Lung / Ancient Pools / Great American House Fire / Married A Dead Man ,,,,,,,,,,,,,
7/4/2018, Graduating Life / Just Friends / Retirement Party / Use The Sun ,,,,,,,,,,,,,
7/5/2018, The Ghoulies / Meeting House / Mr. Atomic / Hairclub ,,,,,,,,,,,,,
7/6/2018, Pseudo [CAN] / Sarchasm [CA] / Old Sport / JSR ,,,,,,,,,,,,,
7/7/2018, Lume / Lowfaith / Tenants / Glitter Pills ,,,,,,,,,,,,,
7/8/2018, The Tickles / Awakebutstillinbed / Being Awone / Broken Record / Admiral ,,,,,,,,,,,,,
7/9/2018, Almataha / Breakout  / Wet Brain Hooligans ,,,,,,,,,,,,,
7/11/2018, Axima  / Aurora Beam  / Bonsai Trees  / The Beeves  ,,,,,,,,,,,,,
7/13/2018,THE REAL LYIN’ ROHR / JUST HANGING OUT (TX) / VIOLET VALENTINE / FIRE ANT SEASON / MARISSA.  / PAUL SKI & THE JAMES JOYCE LETTERS / BIRD TEETH (WA) / LONG SOUGHT REST (WA) / JSR /WHISTLEPIG (AZ) / CROW CAVALIER,,,,,,,,,,,,,
7/14/2018,MURDER PERSON FOR HIRE (IL) / SLIVER / OLD FOX ROAD (IL) / RASCAL MILES (OR) / CHATTERBOX AND THE LATTER DAY SATANISTS / HELLO DARKNESS / HUMAN BEHAVIOR (AZ) / SHOOTING TSARS (TX)  / FUN ABUSE (CA) / SUSPICIOUS ACTIVITY,,,,,,,,,,,,,
7/15/2018,*OPEN MIC* / DEATH BY COFFEE / PATRICK THE PIRATE / ADAM SELENE / QUEER REN FAIRE DANCE PARTY (TX)/DAVEY DYNAMITE (IL) 7:15-7:40 BERT OLSEN / WAYFAIRY (CA) / LUDLOW  / DANDELION MASSACRE (CA) / PLASMA CANVAS / THE VELVETEERS,,,,,,,,,,,,,
7/17/2018, Opposition Rising  / Clusterfux / The New Narrative / Suspicious Activity  ,,,,,,,,,,,,,
7/19/2018, Cuckoo / Blood Orphans / You Beside Me While I Have A Heart Attack / Kali.Krone ,,,,,,,,,,,,,
7/20/2018, Sari / Sixtwosix / Kai Moon / Ajani ,,,,,,,,,,,,,
7/21/2018, Black Dots / Abolitionist / Joy Subtraction  / The Windermeres / Chris Fogal / Ryan Turch / Prav Grant ,,,,,,,,,,,,,
7/25/2018, Stacked like Pancakes  / Sorry Sweetheart / All Waffle Trick ,,,,,,,,,,,,,
7/26/2018, Rum Rebellion  / Long Faced Dogs  / Suspicious Activity  / Casigly Chonzo  ,,,,,,,,,,,,,
7/27/2018, JubbleDepardy  / Lucid Lynx  / Tapebenders  / Leisure Boys  ,,,,,,,,,,,,,
7/28/2018, Almataha  / Some Kind of Nightmare  / The Front  / The Larimers  / Wet Brain Hooligans  ,,,,,,,,,,,,,
7/29/2018, Remain and Sustain / Seeyouspacecowboy / Old Sport / Kenaima / ourfather ,,,,,,,,,,,,,
7/30/2018, Faim  / Skeleton / Skourge  / xConvictedx  / Sore Eyes  ,,,,,,,,,,,,,
7/31/2018, Pope / Lawn / No Breed / GDV ,,,,,,,,,,,,,
8/1/2018," In Angles / Sonnets  / Colony Collapse / Endless, Nameless ",,,,,,,,,,,,,
8/4/2018, Red Cloud Fest ,,,,,,,,,,,,,
8/5/2018, Away Team / No Better / Straya / Broken Record / Astral Planes ,,,,,,,,,,,,,
8/8/2018, The Windermeres / Arms Aloft [WI] / Guerilla Poubelle [FR] / Gender Confetti!!! (FB Wade + Elyse ,,,,,,,,,,,,,
8/10/2018, JSR Album release/tour kick off / Dollar Signs  / Black Dots / Lawsuit Models / Seedbomb  ,,,,,,,,,,,,,
8/11/2018, Fatty Fest day 1 - The Beeves / Suspicious Activity / Wet Brain Hooligans / FDP (Italy) / No Sign of Remose / Acid Cult / The Amazing Flying Dumbasses / Dano Geller,,,,,,,,,,,,,
8/12/2018, Fatty Fest day 2 - Dryer Fire / Almataha / Sinister Pig / Wet Brain Sliver / Targets / Nix Kamel,,,,,,,,,,,,,
8/13/2018, Arctobog  / The Mother Vibe  / Alterity  ,,,,,,,,,,,,,
8/15/2018, Dead Orchids  / Dead Country Gentlemen  / Jordyn Pepper  / Dusty Rose  / s a d uwu  ,,,,,,,,,,,,,
8/17/2018, Bourbon Brawlers / Runaway Cigars/ Smokestack Relics / I,,,,,,,,,,,,,
8/19/2018, Kenaima / After Nations  / Blip / Mad Pow ,,,,,,,,,,,,,
8/22/2018, Jenna & the Pups  / Seedbomb / Flower Crown Me A Queen / Ersatz Robots / An Antiquated Bluff ,,,,,,,,,,,,,
8/23/2018, Structures Beavers Make / Mahou Odd Genie & Norm L. Princess / Housekeys / Rose Alley ,,,,,,,,,,,,,
8/24/2018,DNR show - Modern Goon / Dangerous Friends / Plasma Canvas ,,,,,,,,,,,,,
8/26/2018, Married A Dead Man / Meet The Giant / Oryad (all gmail ,,,,,,,,,,,,,
8/28/2018, Kali Masi  / Triangle Introverts  / Paul Mall / Bridges Will Break / Post/War ,,,,,,,,,,,,,
8/30/2018, Intersect show ,,,,,,,,,,,,,
9/1/2018, Shores of Leine / It’s Always Sunny in Tijuana / Uncultured Swine / Bound By Years ,,,,,,,,,,,,,
9/2/2018, Drew Miller fest show ,,,,,,,,,,,,,
9/3/2018, The Yellnats  / Baltic To Boardwalk / Pass The Flask  / Upstanding Citizen  / Axima  ,,,,,,,,,,,,,
9/5/2018, Dox  / PSO  / The Hacks  / Suicide Archive//187  ,,,,,,,,,,,,,
9/7/2018," Plasma Canvas / GRLwood / Mike Bandana / Endless, Nameless / Tonguebyte ",,,,,,,,,,,,,
9/8/2018, Alterity / Oblivion Her Majesty  / +1476+  / Feigning  / No Roses  ,,,,,,,,,,,,,
9/9/2018, Tonguebyte  / The Deadset  / Noelle  / more TBA ,,,,,,,,,,,,,
9/10/2018, Black Dots / The Dodges / more TBA ,,,,,,,,,,,,,
9/11/2018, Belmont / Such Gold / Chief State / Postcards / 1000 Miles of Fire  ,,,,,,,,,,,,,
9/12/2018, Obtuse / Warm Thoughts / Candy Apple / Old Haunts / Incontinuity ,,,,,,,,,,,,,
9/13/2018, Lowfaith / Ridgeway / No Gossip In Braille / Voight ,,,,,,,,,,,,,
9/14/2018, The Vibrators (FB Mark Oswald ,,,,,,,,,,,,,
9/15/2018, Culture Abuse / Modern Life Is War / Faim ,,,,,,,,,,,,,
9/16/2018, The New Narrative / Amuse (Indianapolis pop,,,,,,,,,,,,,
9/20/2018,Triangle Introverts  / Cigarette Bums / And Many More / RitaRita / Kermit / more TBA,,,,,,,,,,,,,
9/21/2018,7C 6-year anniversary day #1 - Only Echoes / Old Soul Dies Young / Axima / more TBA,,,,,,,,,,,,,
